dataset_name,dataset_id,tissue_type,tissue_ontology_term_id,sex,donor_id,development_stage,ethnicity,cell_type_ontology_id,cell_type,cell_count
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,blood,UBERON:0000178,male,unknown,59-year-old human stage,European,CL:0002394,CD141-positive myeloid dendritic cell,2
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bone marrow,UBERON:0002371,female,unknown,61-year-old human stage,African American or Afro-Caribbean,CL:0000037,hematopoietic stem cell,256
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bone marrow,UBERON:0002371,female,unknown,61-year-old human stage,African American or Afro-Caribbean,CL:0000038,erythroid progenitor cell,261
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bone marrow,UBERON:0002371,female,unknown,61-year-old human stage,African American or Afro-Caribbean,CL:0000049,common myeloid progenitor,88
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bone marrow,UBERON:0002371,female,unknown,61-year-old human stage,African American or Afro-Caribbean,CL:0000094,granulocyte,287
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bone marrow,UBERON:0002371,female,unknown,61-year-old human stage,African American or Afro-Caribbean,CL:0000235,macrophage,157
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bone marrow,UBERON:0002371,female,unknown,61-year-old human stage,African American or Afro-Caribbean,CL:0000576,monocyte,571
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bone marrow,UBERON:0002371,female,unknown,61-year-old human stage,African American or Afro-Caribbean,CL:0000624,"CD4-positive, alpha-beta T cell",523
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bone marrow,UBERON:0002371,female,unknown,61-year-old human stage,African American or Afro-Caribbean,CL:0000625,"CD8-positive, alpha-beta T cell",441
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bone marrow,UBERON:0002371,female,unknown,61-year-old human stage,African American or Afro-Caribbean,CL:0000775,neutrophil,15
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bone marrow,UBERON:0002371,female,unknown,61-year-old human stage,African American or Afro-Caribbean,CL:0000786,plasma cell,279
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bone marrow,UBERON:0002371,female,unknown,61-year-old human stage,African American or Afro-Caribbean,CL:0000787,memory B cell,109
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bone marrow,UBERON:0002371,female,unknown,61-year-old human stage,African American or Afro-Caribbean,CL:0000788,naive B cell,85
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bone marrow,UBERON:0002371,female,unknown,61-year-old human stage,African American or Afro-Caribbean,CL:0000814,mature NK T cell,345
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bone marrow,UBERON:0002371,female,unknown,61-year-old human stage,African American or Afro-Caribbean,CL:0000980,plasmablast,1
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bone marrow,UBERON:0002371,male,unknown,22-year-old human stage,Hispanic or Latin American,CL:0000037,hematopoietic stem cell,70
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bone marrow,UBERON:0002371,male,unknown,22-year-old human stage,Hispanic or Latin American,CL:0000038,erythroid progenitor cell,49
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bone marrow,UBERON:0002371,male,unknown,22-year-old human stage,Hispanic or Latin American,CL:0000049,common myeloid progenitor,8
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bone marrow,UBERON:0002371,male,unknown,22-year-old human stage,Hispanic or Latin American,CL:0000094,granulocyte,15
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bone marrow,UBERON:0002371,male,unknown,22-year-old human stage,Hispanic or Latin American,CL:0000232,erythrocyte,1
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bone marrow,UBERON:0002371,male,unknown,22-year-old human stage,Hispanic or Latin American,CL:0000576,monocyte,91
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bone marrow,UBERON:0002371,male,unknown,22-year-old human stage,Hispanic or Latin American,CL:0000624,"CD4-positive, alpha-beta T cell",67
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bone marrow,UBERON:0002371,male,unknown,22-year-old human stage,Hispanic or Latin American,CL:0000625,"CD8-positive, alpha-beta T cell",49
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bone marrow,UBERON:0002371,male,unknown,22-year-old human stage,Hispanic or Latin American,CL:0000775,neutrophil,89
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bone marrow,UBERON:0002371,male,unknown,22-year-old human stage,Hispanic or Latin American,CL:0000786,plasma cell,89
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bone marrow,UBERON:0002371,male,unknown,22-year-old human stage,Hispanic or Latin American,CL:0000787,memory B cell,2
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bone marrow,UBERON:0002371,male,unknown,22-year-old human stage,Hispanic or Latin American,CL:0000788,naive B cell,4
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bone marrow,UBERON:0002371,male,unknown,22-year-old human stage,Hispanic or Latin American,CL:0000814,mature NK T cell,2
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bone marrow,UBERON:0002371,male,unknown,22-year-old human stage,Hispanic or Latin American,CL:0000980,plasmablast,2
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bone marrow,UBERON:0002371,male,unknown,42-year-old human stage,Asian,CL:0000037,hematopoietic stem cell,97
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bone marrow,UBERON:0002371,male,unknown,42-year-old human stage,Asian,CL:0000038,erythroid progenitor cell,113
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bone marrow,UBERON:0002371,male,unknown,42-year-old human stage,Asian,CL:0000049,common myeloid progenitor,14
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bone marrow,UBERON:0002371,male,unknown,42-year-old human stage,Asian,CL:0000094,granulocyte,97
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bone marrow,UBERON:0002371,male,unknown,42-year-old human stage,Asian,CL:0000235,macrophage,3
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bone marrow,UBERON:0002371,male,unknown,42-year-old human stage,Asian,CL:0000576,monocyte,341
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bone marrow,UBERON:0002371,male,unknown,42-year-old human stage,Asian,CL:0000624,"CD4-positive, alpha-beta T cell",602
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bone marrow,UBERON:0002371,male,unknown,42-year-old human stage,Asian,CL:0000625,"CD8-positive, alpha-beta T cell",400
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bone marrow,UBERON:0002371,male,unknown,42-year-old human stage,Asian,CL:0000775,neutrophil,247
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bone marrow,UBERON:0002371,male,unknown,42-year-old human stage,Asian,CL:0000786,plasma cell,373
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bone marrow,UBERON:0002371,male,unknown,42-year-old human stage,Asian,CL:0000787,memory B cell,39
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bone marrow,UBERON:0002371,male,unknown,42-year-old human stage,Asian,CL:0000788,naive B cell,42
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bone marrow,UBERON:0002371,male,unknown,42-year-old human stage,Asian,CL:0000814,mature NK T cell,119
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bone marrow,UBERON:0002371,male,unknown,42-year-old human stage,Asian,CL:0000980,plasmablast,1
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bone marrow,UBERON:0002371,male,unknown,59-year-old human stage,European,CL:0000037,hematopoietic stem cell,194
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bone marrow,UBERON:0002371,male,unknown,59-year-old human stage,European,CL:0000038,erythroid progenitor cell,334
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bone marrow,UBERON:0002371,male,unknown,59-year-old human stage,European,CL:0000049,common myeloid progenitor,177
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bone marrow,UBERON:0002371,male,unknown,59-year-old human stage,European,CL:0000094,granulocyte,454
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bone marrow,UBERON:0002371,male,unknown,59-year-old human stage,European,CL:0000232,erythrocyte,86
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bone marrow,UBERON:0002371,male,unknown,59-year-old human stage,European,CL:0000235,macrophage,105
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bone marrow,UBERON:0002371,male,unknown,59-year-old human stage,European,CL:0000576,monocyte,386
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bone marrow,UBERON:0002371,male,unknown,59-year-old human stage,European,CL:0000624,"CD4-positive, alpha-beta T cell",833
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bone marrow,UBERON:0002371,male,unknown,59-year-old human stage,European,CL:0000625,"CD8-positive, alpha-beta T cell",257
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bone marrow,UBERON:0002371,male,unknown,59-year-old human stage,European,CL:0000775,neutrophil,2560
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bone marrow,UBERON:0002371,male,unknown,59-year-old human stage,European,CL:0000786,plasma cell,84
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bone marrow,UBERON:0002371,male,unknown,59-year-old human stage,European,CL:0000787,memory B cell,160
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bone marrow,UBERON:0002371,male,unknown,59-year-old human stage,European,CL:0000788,naive B cell,11
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,bone marrow,UBERON:0002371,male,unknown,59-year-old human stage,European,CL:0000814,mature NK T cell,212
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,female,unknown,40-year-old human stage,European,CL:0000034,stem cell,16
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,female,unknown,40-year-old human stage,European,CL:0000057,fibroblast,13
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,female,unknown,40-year-old human stage,European,CL:0000084,T cell,118
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,female,unknown,40-year-old human stage,European,CL:0000097,mast cell,1
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,female,unknown,40-year-old human stage,European,CL:0000114,surface ectodermal cell,6
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,female,unknown,40-year-old human stage,European,CL:0000115,endothelial cell,3
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,female,unknown,40-year-old human stage,European,CL:0000129,microglial cell,121
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,female,unknown,40-year-old human stage,European,CL:0000148,melanocyte,60
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,female,unknown,40-year-old human stage,European,CL:0000235,macrophage,21
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,female,unknown,40-year-old human stage,European,CL:0000236,B cell,52
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,female,unknown,40-year-old human stage,European,CL:0000287,eye photoreceptor cell,564
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,female,unknown,40-year-old human stage,European,CL:0000451,dendritic cell,38
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,female,unknown,40-year-old human stage,European,CL:0000499,stromal cell,30
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,female,unknown,40-year-old human stage,European,CL:0000575,corneal epithelial cell,43
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,female,unknown,40-year-old human stage,European,CL:0000576,monocyte,27
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,female,unknown,40-year-old human stage,European,CL:0000624,"CD4-positive, alpha-beta T cell",10
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,female,unknown,40-year-old human stage,European,CL:0000625,"CD8-positive, alpha-beta T cell",3
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,female,unknown,40-year-old human stage,European,CL:0000681,radial glial cell,14
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,female,unknown,40-year-old human stage,European,CL:0000745,retina horizontal cell,3
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,female,unknown,40-year-old human stage,European,CL:0000748,retinal bipolar neuron,17
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,female,unknown,40-year-old human stage,European,CL:0000764,erythroid lineage cell,9
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,female,unknown,40-year-old human stage,European,CL:0000786,plasma cell,3
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,female,unknown,40-year-old human stage,European,CL:0002303,pigmented ciliary epithelial cell,2
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,female,unknown,40-year-old human stage,European,CL:0002363,keratocyte,146
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,female,unknown,40-year-old human stage,European,CL:0002585,retinal blood vessel endothelial cell,22
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,female,unknown,40-year-old human stage,European,CL:0002586,retinal pigment epithelial cell,49
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,female,unknown,40-year-old human stage,European,CL:0011107,Muller cell,61
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,female,unknown,40-year-old human stage,European,CL:1000432,conjunctival epithelial cell,1088
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,female,unknown,40-year-old human stage,European,CL:1000436,epithelial cell of lacrimal sac,52
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,female,unknown,57-year-old human stage,European,CL:0000034,stem cell,4
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,female,unknown,57-year-old human stage,European,CL:0000057,fibroblast,3
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,female,unknown,57-year-old human stage,European,CL:0000084,T cell,72
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,female,unknown,57-year-old human stage,European,CL:0000097,mast cell,1
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,female,unknown,57-year-old human stage,European,CL:0000115,endothelial cell,4
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,female,unknown,57-year-old human stage,European,CL:0000129,microglial cell,25
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,female,unknown,57-year-old human stage,European,CL:0000235,macrophage,6
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,female,unknown,57-year-old human stage,European,CL:0000236,B cell,12
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,female,unknown,57-year-old human stage,European,CL:0000287,eye photoreceptor cell,2
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,female,unknown,57-year-old human stage,European,CL:0000451,dendritic cell,20
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,female,unknown,57-year-old human stage,European,CL:0000499,stromal cell,109
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,female,unknown,57-year-old human stage,European,CL:0000576,monocyte,2
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,female,unknown,57-year-old human stage,European,CL:0000624,"CD4-positive, alpha-beta T cell",4
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,female,unknown,57-year-old human stage,European,CL:0000625,"CD8-positive, alpha-beta T cell",4
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,female,unknown,57-year-old human stage,European,CL:0000681,radial glial cell,1
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,female,unknown,57-year-old human stage,European,CL:0000748,retinal bipolar neuron,1
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,female,unknown,57-year-old human stage,European,CL:0000764,erythroid lineage cell,2
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,female,unknown,57-year-old human stage,European,CL:0000786,plasma cell,2
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,female,unknown,57-year-old human stage,European,CL:0002363,keratocyte,9
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,female,unknown,57-year-old human stage,European,CL:0002585,retinal blood vessel endothelial cell,2
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,female,unknown,57-year-old human stage,European,CL:0011107,Muller cell,2
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,female,unknown,57-year-old human stage,European,CL:1000432,conjunctival epithelial cell,2160
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,male,unknown,46-year-old human stage,Hispanic or Latin American,CL:0000034,stem cell,124
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,male,unknown,46-year-old human stage,Hispanic or Latin American,CL:0000057,fibroblast,79
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,male,unknown,46-year-old human stage,Hispanic or Latin American,CL:0000084,T cell,47
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,male,unknown,46-year-old human stage,Hispanic or Latin American,CL:0000097,mast cell,3
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,male,unknown,46-year-old human stage,Hispanic or Latin American,CL:0000114,surface ectodermal cell,48
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,male,unknown,46-year-old human stage,Hispanic or Latin American,CL:0000115,endothelial cell,98
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,male,unknown,46-year-old human stage,Hispanic or Latin American,CL:0000129,microglial cell,63
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,male,unknown,46-year-old human stage,Hispanic or Latin American,CL:0000136,fat cell,44
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,male,unknown,46-year-old human stage,Hispanic or Latin American,CL:0000148,melanocyte,84
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,male,unknown,46-year-old human stage,Hispanic or Latin American,CL:0000235,macrophage,81
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,male,unknown,46-year-old human stage,Hispanic or Latin American,CL:0000236,B cell,38
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,male,unknown,46-year-old human stage,Hispanic or Latin American,CL:0000287,eye photoreceptor cell,325
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,male,unknown,46-year-old human stage,Hispanic or Latin American,CL:0000451,dendritic cell,124
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,male,unknown,46-year-old human stage,Hispanic or Latin American,CL:0000499,stromal cell,186
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,male,unknown,46-year-old human stage,Hispanic or Latin American,CL:0000575,corneal epithelial cell,1445
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,male,unknown,46-year-old human stage,Hispanic or Latin American,CL:0000576,monocyte,15
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,male,unknown,46-year-old human stage,Hispanic or Latin American,CL:0000624,"CD4-positive, alpha-beta T cell",9
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,male,unknown,46-year-old human stage,Hispanic or Latin American,CL:0000625,"CD8-positive, alpha-beta T cell",1
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,male,unknown,46-year-old human stage,Hispanic or Latin American,CL:0000681,radial glial cell,180
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,male,unknown,46-year-old human stage,Hispanic or Latin American,CL:0000740,retinal ganglion cell,5
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,male,unknown,46-year-old human stage,Hispanic or Latin American,CL:0000745,retina horizontal cell,3
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,male,unknown,46-year-old human stage,Hispanic or Latin American,CL:0000748,retinal bipolar neuron,16
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,male,unknown,46-year-old human stage,Hispanic or Latin American,CL:0000764,erythroid lineage cell,19
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,male,unknown,46-year-old human stage,Hispanic or Latin American,CL:0000786,plasma cell,41
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,male,unknown,46-year-old human stage,Hispanic or Latin American,CL:0002303,pigmented ciliary epithelial cell,15
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,male,unknown,46-year-old human stage,Hispanic or Latin American,CL:0002363,keratocyte,440
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,male,unknown,46-year-old human stage,Hispanic or Latin American,CL:0002585,retinal blood vessel endothelial cell,442
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,male,unknown,46-year-old human stage,Hispanic or Latin American,CL:0011107,Muller cell,297
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,eye,UBERON:0000970,male,unknown,46-year-old human stage,Hispanic or Latin American,CL:1000432,conjunctival epithelial cell,1339
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,heart,UBERON:0000948,male,unknown,74-year-old human stage,Hispanic or Latin American,CL:0000182,hepatocyte,1089
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,heart,UBERON:0000948,male,unknown,74-year-old human stage,Hispanic or Latin American,CL:0000192,smooth muscle cell,222
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,heart,UBERON:0000948,male,unknown,74-year-old human stage,Hispanic or Latin American,CL:0000235,macrophage,74
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,heart,UBERON:0000948,male,unknown,74-year-old human stage,Hispanic or Latin American,CL:0000746,cardiac muscle cell,7205
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,heart,UBERON:0000948,male,unknown,74-year-old human stage,Hispanic or Latin American,CL:0002548,fibroblast of cardiac tissue,250
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,heart,UBERON:0000948,male,unknown,74-year-old human stage,Hispanic or Latin American,CL:0010008,cardiac endothelial cell,2665
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,kidney,UBERON:0002113,female,unknown,61-year-old human stage,African American or Afro-Caribbean,CL:0000115,endothelial cell,95
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,kidney,UBERON:0002113,female,unknown,61-year-old human stage,African American or Afro-Caribbean,CL:0000235,macrophage,321
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,kidney,UBERON:0002113,female,unknown,61-year-old human stage,African American or Afro-Caribbean,CL:0000236,B cell,341
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,kidney,UBERON:0002113,female,unknown,61-year-old human stage,African American or Afro-Caribbean,CL:0000492,CD4-positive helper T cell,181
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,kidney,UBERON:0002113,female,unknown,61-year-old human stage,African American or Afro-Caribbean,CL:0000625,"CD8-positive, alpha-beta T cell",241
